Time Step,Time of Day,Edge ID,Pedestrian Density,Latitude,Longitude
57720,16:02:00,:8549651553_7_0,3.5069075451647183,33.94073228521329,-84.5170099198975
57720,16:02:00,-563616188#3_0,3.3175355450236967,33.94064746858918,-84.517006542438
57720,16:02:00,:2342415677_6_0,4.601226993865031,33.94047196785136,-84.51982022658422
57720,16:02:00,-225470257_0,2.2717531075867985,33.9408791788246,-84.51994384325106
57780,16:03:00,:12625990039_1_0,2.0191285866099893,33.94024653130135,-84.51701970364128
57780,16:03:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
61200,17:00:00,:2342415633_7_0,3.23943661971831,33.94094129973014,-84.5199618364582
61260,17:01:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
61260,17:01:00,-225470257_0,2.507501071581655,33.9408791788246,-84.51994384325106
61260,17:01:00,:2342415633_7_0,4.225352112676057,33.94094129973014,-84.5199618364582
61320,17:02:00,:8549651553_7_0,2.975557917109458,33.94073228521329,-84.5170099198975
61320,17:02:00,:12625990043_1_0,2.021276595744681,33.94057151717197,-84.51700463821129
61320,17:02:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
61380,17:03:00,-563616188#0_0,2.777777777777778,33.94016186083505,-84.51702356943031
61380,17:03:00,:2342415677_6_0,4.294478527607362,33.94047196785136,-84.51982022658422
64800,18:00:00,:2342415633_7_0,4.647887323943662,33.94094129973014,-84.5199618364582
64800,18:00:00,-225470244#0_0,2.4704367170120594,33.940993997808306,-84.52072465810969
64860,18:01:00,:2342415677_6_0,4.601226993865031,33.94047196785136,-84.51982022658422
64860,18:01:00,-225470257_0,2.5289327046720964,33.9408791788246,-84.51994384325106
64860,18:01:00,:2342415633_7_0,4.366197183098592,33.94094129973014,-84.5199618364582
64920,18:02:00,:8549651553_7_0,2.3379383634431457,33.94073228521329,-84.5170099198975
64920,18:02:00,-225470257_0,2.657522503214745,33.9408791788246,-84.51994384325106
64920,18:02:00,:2342415677_6_0,4.601226993865031,33.94047196785136,-84.51982022658422
64980,18:03:00,-563616188#1_0,2.9761904761904763,33.94032219343447,-84.51701620769204
64980,18:03:00,-563616188#2_0,4.6223224351747465,33.940486758787955,-84.51700861477704
64980,18:03:00,:12625990041_1_0,2.763018065887354,33.94040686171634,-84.51701223376942
64980,18:03:00,:2342415677_6_0,4.601226993865031,33.94047196785136,-84.51982022658422
68400,19:00:00,:2342415633_7_0,3.802816901408451,33.94094129973014,-84.5199618364582
68400,19:00:00,-225470244#0_0,2.3416461772626156,33.940993997808306,-84.52072465810969
68460,19:01:00,:2342415677_6_0,4.294478527607362,33.94047196785136,-84.51982022658422
68460,19:01:00,-225470257_0,2.593227603943421,33.9408791788246,-84.51994384325106
68460,19:01:00,:2342415633_7_0,4.084507042253521,33.94094129973014,-84.5199618364582
68520,19:02:00,:12625990041_1_0,2.0191285866099893,33.94040686171634,-84.51701223376942
68520,19:02:00,:8549651553_7_0,3.1880977683315623,33.94073228521329,-84.5170099198975
68520,19:02:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
68520,19:02:00,-225470257_0,2.421774539219889,33.9408791788246,-84.51994384325106
68580,19:03:00,:12625990039_1_0,2.2316684378320937,33.94024653130135,-84.51701970364128
68580,19:03:00,-563616188#1_0,2.619047619047619,33.94032219343447,-84.51701620769204
68580,19:03:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
72000,20:00:00,:2342415633_7_0,2.2535211267605635,33.94094129973014,-84.5199618364582
72060,20:01:00,-225470257_0,2.507501071581655,33.9408791788246,-84.51994384325106
72060,20:01:00,:2342415633_7_0,4.225352112676057,33.94094129973014,-84.5199618364582
72120,20:02:00,-563616188#3_0,2.4881516587677726,33.94064746858918,-84.517006542438
72120,20:02:00,:12625990043_1_0,2.234042553191489,33.94057151717197,-84.51700463821129
72120,20:02:00,:8549651553_7_0,2.763018065887354,33.94073228521329,-84.5170099198975
72120,20:02:00,:2342415677_6_0,5.214723926380368,33.94047196785136,-84.51982022658422
72180,20:03:00,:2342415677_6_0,3.6809815950920246,33.94047196785136,-84.51982022658422
75600,21:00:00,:2342415633_7_0,4.647887323943662,33.94094129973014,-84.5199618364582
75660,21:01:00,:2342415677_6_0,3.374233128834356,33.94047196785136,-84.51982022658422
75660,21:01:00,-225470257_0,2.5289327046720964,33.9408791788246,-84.51994384325106
75660,21:01:00,:2342415633_7_0,4.507042253521127,33.94094129973014,-84.5199618364582
75720,21:02:00,:12625990043_1_0,2.021276595744681,33.94057151717197,-84.51700463821129
75720,21:02:00,:8549651553_7_0,5.526036131774708,33.94073228521329,-84.5170099198975
75720,21:02:00,-563616188#3_0,2.7251184834123223,33.94064746858918,-84.517006542438
75720,21:02:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
75780,21:03:00,-563616188#0_0,2.173913043478261,33.94016186083505,-84.51702356943031
75780,21:03:00,:12625990039_1_0,2.869287991498406,33.94024653130135,-84.51701970364128
79200,22:00:00,:2342415633_7_0,4.647887323943662,33.94094129973014,-84.5199618364582
79260,22:01:00,-225470257_0,2.593227603943421,33.9408791788246,-84.51994384325106
79260,22:01:00,:2342415633_7_0,4.366197183098592,33.94094129973014,-84.5199618364582
79320,22:02:00,:2342415677_6_0,4.294478527607362,33.94047196785136,-84.51982022658422
82800,23:00:00,:2342415633_7_0,4.084507042253521,33.94094129973014,-84.5199618364582
82860,23:01:00,:2342415677_6_0,4.294478527607362,33.94047196785136,-84.51982022658422
82860,23:01:00,-225470257_0,2.657522503214745,33.9408791788246,-84.51994384325106
82920,23:02:00,:2342415677_6_0,4.9079754601226995,33.94047196785136,-84.51982022658422
