Time,Total Pedestrians,Mean Speed,Waiting Pedestrians,Average Route Time,Throughput,Max Pedestrian Density,Max Density Lane,Max Waiting Time,Total Distance Traveled,Average Distance,Deviation from Shortest Route
04:35:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:36:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:37:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:38:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:39:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:40:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:41:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:42:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:43:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:44:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:45:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:46:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:47:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:48:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:49:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:50:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:51:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:52:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:53:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:54:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:55:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:56:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:57:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:58:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
04:59:00,0,0,0,328.0,0,0,,0,8943.681812741843,298.1227270913948,1.0
05:00:00,41,0.0,0,328.0,0,0.5360333531864205,225466096#3_0,0.0,8943.681812741843,298.1227270913948,1.0
05:01:00,39,1.0566303037445108,2,311.25,2,0.6134969325153374,:2342415677_6_0,1.0,8943.681812741843,279.4900566481826,1.0
05:02:00,37,1.1324559376223455,0,300.0,2,0.2645502645502646,-778437851_0,0.0,9049.940886306378,266.1747319501876,1.0
05:03:00,35,1.1229527158773924,0,293.3333333333333,2,0.3191489361702127,:12625990043_1_0,0.0,9296.294638256515,258.23040661823654,1.0
05:04:00,33,1.1435813491574154,0,290.5263157894737,2,3.571428571428571,:2342378668_2_0,0.0,9476.647053165163,249.3854487675043,1.0
05:05:00,30,1.0930883814022212,0,291.219512195122,3,0.2242152466367713,1046388837#1_0,0.0,10480.226788563366,255.61528752593577,1.0
05:06:00,24,1.0871940847363992,0,300.0,6,0.2127659574468085,:12625990041_3_0,0.0,12431.744111554417,264.5051938628599,1.0
05:07:00,17,0.9570711266978946,0,315.55555555555554,7,0.17482517482517484,:cluster_3762648096_5674905038_26_0,0.0,15088.104077108226,279.40933476126344,1.0
05:08:00,13,0.9452852991197515,0,326.8965517241379,4,0.13986013986013984,:2343357249_1_0,0.0,16725.541593523067,288.37140678488043,1.0
05:09:00,9,0.9217925851954073,0,340.64516129032256,4,0.3205128205128205,:2343354338_6_0,0.0,18530.059897902953,298.8719338371444,1.0
05:10:00,8,0.8572516462416221,0,344.76190476190476,1,0.1984126984126984,-1134398596#1_0,0.0,19082.6481104609,302.8991763565222,1.0
05:11:00,7,0.9391625872541808,0,349.6875,1,0.17271157167530224,:10575648972_5_0,0.0,19518.689086032235,304.97951696925367,1.0
05:12:00,4,0.7994290337856216,0,366.2686567164179,3,0.18281535648994515,:2342378650_0_0,0.0,21283.088069265523,317.65803088456005,1.0
05:13:00,3,0.8155412653068007,0,372.3529411764706,1,0.1358695652173913,:10575648963_0_0,0.0,21806.430517744117,320.68280173153113,1.0
05:14:00,2,0.8922972547331149,0,379.1304347826087,1,0.12562814070351758,:10575648984_4_0,0.0,22376.44871625638,324.2963582066142,1.0
05:15:00,0,0,0,393.80281690140845,2,0,,0,23676.9012404947,333.4774822604887,1.0
05:16:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:17:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:18:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:19:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:20:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:21:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:22:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:23:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:24:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:25:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:26:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:27:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:28:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:29:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:30:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:31:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:32:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:33:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:34:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:35:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:36:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:37:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:38:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:39:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:40:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:41:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:42:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:43:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:44:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:45:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:46:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:47:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:48:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:49:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:50:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:51:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:52:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:53:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:54:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:55:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:56:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:57:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:58:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
05:59:00,0,0,0,393.80281690140845,0,0,,0,23676.9012404947,333.4774822604887,1.0
06:00:00,205,0.0,0,393.80281690140845,0,2.6801667659321025,225466096#3_0,0.0,23676.9012404947,333.4774822604887,1.0
06:01:00,184,1.13728337513055,3,317.60869565217394,21,0.9001285897985427,-225470257_0,1.0,23676.9012404947,257.3576221792902,1.0
06:02:00,168,1.1528637832253614,1,288.3333333333333,16,5.0,-225470245#2_0,1.0,24509.648954229557,226.94119402064405,1.0
06:03:00,156,1.1734214591033452,0,277.5,12,0.7446808510638298,:12625990043_1_0,0.0,25781.835821431734,214.84863184526446,1.0
06:04:00,137,1.1344062947071858,1,272.37410071942446,19,5.0,-180244645_0,1.0,29448.73940641268,211.86143457850847,1.0
06:05:00,117,1.114460261946545,0,275.8490566037736,20,0.449438202247191,-225470252#5_0,0.0,34032.7006231058,214.04214228368426,1.0
06:06:00,101,1.0693447498034065,0,283.54285714285714,16,0.35587188612099646,372396764#4_0,0.0,39927.3308066338,228.15617603790741,1.0
06:07:00,77,0.977965037229624,0,300.0,24,1.075268817204301,-1134398600#2_0,0.0,49547.3789913105,248.98180397643466,1.0
06:08:00,64,0.9445323280977462,0,311.0377358490566,13,0.2801120448179272,335766013#1_0,0.0,55001.69472925414,259.44195627006667,1.0
06:09:00,48,0.8858928977824023,0,327.10526315789474,16,0.4444444444444444,-1134398600#1_0,0.0,62813.96200585147,275.49983335899765,1.0
06:10:00,31,0.8572681746216311,0,346.0408163265306,17,0.3952569169960475,225470240#2_0,0.0,70894.51698023417,289.3653754295272,1.0
06:11:00,26,0.8461398582125034,0,352.32,5,0.14450867052023122,:2342378636_8_0,0.0,73352.71363374309,293.4108545349723,1.0
06:12:00,22,0.8019148547919628,0,358.1102362204724,4,0.19762845849802374,225470240#2_0,0.0,75706.7025705451,298.0578841360043,1.0
06:13:00,13,0.8166681565681165,0,372.54752851711027,9,0.2801120448179272,335766013#1_0,0.0,80552.0643315198,306.2816134278319,1.0
06:14:00,10,0.7537681176552071,0,377.81954887218046,3,0.3424657534246575,:2342378480_2_0,0.0,82530.65097930213,310.2656051853463,1.0
06:15:00,6,0.777059662314299,0,385.55555555555554,4,0.12562814070351758,:10575648984_4_0,0.0,84898.475087609,314.43879662077404,1.0
06:16:00,3,0.8111290238973824,0,391.86813186813185,3,0.04221190375685943,372715931#0_0,0.0,86800.84141885891,317.95180006908026,1.0
06:17:00,2,0.7131796237116617,0,394.16058394160586,1,0.011708230886313079,-225470244#0_0,0.0,87529.87567160557,319.4521009912612,1.0
06:18:00,0,0,0,399.1304347826087,2,0,,0,88929.22733978671,322.2073454340098,1.0
06:19:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:20:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:21:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:22:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:23:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:24:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:25:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:26:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:27:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:28:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:29:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:30:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:31:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:32:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:33:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:34:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:35:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:36:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:37:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:38:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:39:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:40:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:41:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:42:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:43:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:44:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:45:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:46:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:47:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:48:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:49:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:50:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:51:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:52:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:53:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:54:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:55:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:56:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:57:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:58:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
06:59:00,0,0,0,399.1304347826087,0,0,,0,88929.22733978671,322.2073454340098,1.0
07:00:00,615,0.0,0,399.1304347826087,0,8.040500297796308,225466096#3_0,0.0,88929.22733978671,322.2073454340098,1.0
07:01:00,536,1.0262632218196803,4,323.6619718309859,79,8.333333333333334,:2342378532_2_0,2.0,88929.22733978671,250.50486574587805,1.0
07:02:00,507,1.0852081537053284,6,308.28125,29,5.0,1134398601#2_0,2.0,90173.70262162756,234.8273505771551,1.0
07:03:00,464,1.1357150452358769,1,295.3629976580796,43,1.6949152542372883,-225470242#0_0,1.0,94322.94007174272,220.89681515630613,1.0
07:04:00,424,1.138960817710179,0,290.62098501070665,40,5.0,-180244645_0,0.0,100697.97391725244,215.62735314186818,1.0
07:05:00,384,1.1182553923131187,3,291.3609467455621,40,5.0,-225470265#1_0,1.0,109570.05335719457,216.11450366310567,1.0
07:06:00,327,1.1243755756793332,0,298.29787234042556,57,0.7792207792207793,:9654224079_1_0,0.0,125585.69182668057,222.6696663593627,1.0
07:07:00,252,1.0308740458376886,1,312.5821596244131,75,0.5494505494505494,:2342378552_6_0,1.0,154324.71751159464,241.50973006509335,1.0
07:08:00,190,0.9838334731334217,2,327.38944365192583,62,2.0833333333333335,-225485362#1_0,1.0,179218.9604441799,255.6618551272181,1.0
07:09:00,150,0.9323568589615591,0,338.8663967611336,40,5.0,-225470262#0_0,0.0,198548.72807690597,267.9470014533144,1.0
07:10:00,105,0.87692409017362,1,353.8167938931298,45,2.0833333333333335,-225485362#1_0,1.0,220024.81981892372,279.9297962072821,1.0
07:11:00,72,0.852543851698093,0,366.15384615384613,33,0.29469548133595286,:8549651553_1_0,0.0,236319.50246850308,288.5464010604433,1.0
07:12:00,48,0.7932774597571144,0,376.2277580071174,24,0.2881844380403458,:2342415492_0_0,0.0,249529.5867976346,296.0018823222237,1.0
07:13:00,32,0.7713073091137099,0,383.74854481955765,16,1.075268817204301,-1134398600#2_0,0.0,258142.1584436201,300.5147362556695,1.0
07:14:00,22,0.765738960443203,0,388.9988492520138,10,0.15698587127158556,:10575648973_1_0,0.0,263652.55194439273,303.39764320413434,1.0
07:15:00,13,0.7405005643483189,0,394.2369020501139,9,0.24630541871921185,:10575648970_0_0,0.0,269188.7855244866,306.5931498000987,1.0
07:16:00,7,0.7469997832244699,0,398.0769230769231,6,0.25125628140703515,:10575648984_4_0,0.0,272896.75425006356,308.70673557699496,1.0
07:17:00,2,0.8108478262550233,0,401.5748031496063,5,0.38759689922480617,225485340#1_0,0.0,276002.6727257634,310.4641987916349,1.0
07:18:00,0,0,0,403.0976430976431,2,0,,0,277467.8634094279,311.4117434449247,1.0
07:19:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:20:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:21:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:22:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:23:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:24:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:25:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:26:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:27:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:28:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:29:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:30:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:31:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:32:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:33:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:34:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:35:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:36:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:37:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:38:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:39:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:40:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:41:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:42:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:43:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:44:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:45:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:46:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:47:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:48:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:49:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:50:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:51:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:52:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:53:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:54:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:55:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:56:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:57:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:58:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
07:59:00,0,0,0,403.0976430976431,0,0,,0,277467.8634094279,311.4117434449247,1.0
08:00:00,1689,0.0,0,403.0976430976431,0,26.801667659321026,225466096#3_0,0.0,277467.8634094279,311.4117434449247,1.0
08:01:00,1498,0.5141184252992735,703,342.5323475046211,191,17.56998213222156,225466096#3_0,60.0,277467.8634094279,256.43979982387054,1.0
08:02:00,1463,0.768460710340647,323,335.5595344673232,35,16.666666666666668,:2342378532_2_0,120.0,278883.7145500612,249.67208106540843,1.0
08:03:00,1374,0.9576156615101267,135,324.07960199004975,89,15.0,-225470245#2_0,180.0,284942.76162624266,236.27094662209177,1.0
08:04:00,1260,0.9761981538413801,145,316.8181818181818,114,10.0,778437844#0_0,14.0,297991.2152834846,225.7509206693065,1.0
08:05:00,1151,1.0423612645028748,64,315.53533939818055,109,10.0,-180244645_0,5.0,317212.1603173856,221.98191764687587,1.0
08:06:00,1015,1.0824853001305013,17,319.3993610223642,136,5.0,-225470262#0_0,11.0,349791.77839248156,223.50912357347065,1.0
08:07:00,870,1.092508471865133,3,327.9298245614035,145,1.2987012987012987,:9654224079_1_0,1.0,395050.2199911978,231.02352046268877,1.0
08:08:00,700,1.06422176851232,0,341.6808510638298,170,5.0,225470245#2_0,0.0,457773.5351907901,243.49656127169686,1.0
08:09:00,529,1.0036675784103894,0,358.21550463188686,171,3.571428571428571,:2342378668_2_0,0.0,526567.1461875705,256.73678507438837,1.0
08:10:00,367,0.925335376676467,0,375.9150474469047,162,0.7246376811594204,:2342566394_3_0,0.0,593730.5553942503,268.2921624013784,1.0
08:11:00,259,0.8366801249456571,1,389.1339939681172,108,0.9574468085106382,:12625990041_3_0,1.0,641337.5065369752,276.3194771809458,1.0
08:12:00,178,0.8080307793165286,1,400.29142381348873,81,0.6764374295377679,563616188#2_0,1.0,679074.4928032131,282.712111908082,1.0
08:13:00,118,0.7678679597485916,0,409.5450852965069,60,0.4464285714285714,:2342378412_5_0,0.0,707877.376486747,287.5212739588737,1.0
08:14:00,74,0.7367178348223634,0,417.1029529130088,44,0.594059405940594,:5431067224_0_0,0.0,729965.4889182762,291.2871065116824,1.0
08:15:00,32,0.7308981133635022,0,425.06279434850865,42,0.22547914317925594,:10575648972_6_0,0.0,752039.0284085679,295.1487552623893,1.0
08:16:00,19,0.7307760077003104,0,427.7782116360797,13,1.075268817204301,-1134398600#2_0,0.0,759257.5900874145,296.46918785139184,1.0
08:17:00,14,0.7136766597290192,0,428.93219017926737,5,0.4444444444444444,-1134398600#1_0,0.0,762787.6110207585,297.2671905770688,1.0
08:18:00,7,0.6510580153627586,0,430.7034589972794,7,0.11627906976744186,:5431067234_0_0,0.0,767181.2526201733,298.16605232031606,1.0
08:19:00,5,0.6790109852408982,0,431.25436893203886,2,0.11160714285714285,:2342378412_5_0,0.0,768509.8540567252,298.45042875989327,1.0
08:20:00,3,0.6507861227002664,0,431.85098952270084,2,0.054824561403508776,225466100#5_0,0.0,769966.1920575539,298.78393172586493,1.0
08:21:00,1,0.61311102070845,0,432.4932144241954,2,0.11160714285714285,:2342378412_5_0,0.0,771432.3505486998,299.12072529999995,1.0
08:22:00,1,0.6586563227979915,0,432.4932144241954,0,0.006978854072161351,-1134398611_0,0.0,771432.3505486998,299.12072529999995,1.0
08:23:00,0,0,0,432.86046511627904,1,0,,0,772212.8314681491,299.30729901866243,1.0
08:24:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:25:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:26:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:27:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:28:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:29:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:30:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:31:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:32:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:33:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:34:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:35:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:36:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:37:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:38:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:39:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:40:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:41:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:42:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:43:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:44:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:45:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:46:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:47:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:48:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:49:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:50:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:51:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:52:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:53:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:54:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:55:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:56:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
